tazak,qid,question,asked,answered,last_10,last_time,priority_val,grade,ans,is_true,elapsed
1614,479,ללכת to g,1,1,1,256,0.07,13,to go,1,3
1618,335,להפנות,2,2,11,796,0.05,40,to refer,1,4
1622,536,"import" load another module and grant a***** to its content,2,2,11,97,0.79,16,access,1,4
1626,189,those = p***** form of that,2,2,11,558,0.07,28,plural,1,4
1630,350,Positive Integers = n***** n*****,5,5,11111,148,0.88,20,natural numbers,1,4
1632,280,Square Number can end with digit 5,4,4,1111,167,0.74,19,Yes,1,2
1634,275,Square Number can end with digit 0,3,3,111,552,0.74,38,Yes,1,2
1638,192,division = splitting into e***** parts,5,5,11111,391,0.05,20,equal,1,3
1645,557,נהייתי אבא,0,0,,1054,0.02,80,i became a father,1,7
1649,232,Without happiness; we will not be a***** to share it,8,8,11111111,347,1.0,32,able,1,5
1652,238,Because of bad p*****; children learn that one can love someone who hurts them,4,4,1111,330,0.95,30,parents,1,2
1653,279,Square Number can end with digit 4,3,3,111,180,0.74,20,Yes,1,1
1660,527,Executing a module in interactive m***** enables printing the variables' values,1,1,1,153,0.79,19,mode,1,7
1666,402,Global Tag Attributes can be u***** in most elements (ex: class; draggable),2,2,11,128,0.4,12,used,1,7
1675,533,"*****" load another module and grant access to its content,1,1,1,16,0.79,12,import,1,8
1677,404,available = ready for immediate u*****,1,1,1,444,0.07,23,use,1,3
1686,387,<h1> = ***** level tag,2,2,11,357,0.26,21,block,1,9
1703,471,HTML Tag for English language,4,1,1000,28,0.62,33,<html lang="en"></html>,1,16
1707,400,Tag Attribute value with double quotes should be enclosed in single q*****,4,4,1111,111,0.36,10,quotes,1,4
1711,496,The Interactive Mode automatically prints on the screen the result of the t***** expression,1,1,1,180,0.71,19,typed,1,4
1713,219,לעשות,2,2,11,450,0.07,23,to do,1,2
1717,330,If we add the number N to its o***** number we get zero,3,3,111,263,0.69,23,opposite,1,3
1721,498,The drawback of the Interactive Mode is it does not save the typed c***** in a file,1,1,1,244,0.71,22,code,1,4
1725,542,their = of or belonging to t*****,0,0,,1079,0.07,81,them,1,4
1728,367,להגיד,1,1,1,633,0.07,32,to say,1,3
1730,565,טייס,0,0,,1071,0.05,80,pilot,1,2
1734,492,To run the Interactive Mode type "python" or "*****" in the command prompt,2,2,11,186,0.71,19,py,1,3
1737,332,אבל / אולם,3,3,111,431,0.07,22,but,1,4
1748,399,Tag Attribute value with double quotes should be enclosed in s***** quotes,3,3,111,543,0.36,32,single,1,11
1750,515,שלך,0,0,,1185,0.07,81,yours,0,2
2879,247,Composite Number that is not a Square Number; have an ***** number of positive divisors,7,6,0111111,209,0.86,27,even,1,1123
2881,212,ל,4,4,1111,134,0.07,7,to,1,2
2883,459,Head Tag is empty element,3,3,111,306,0.62,24,No,1,3
2886,185,this = someone or something n***** in the place or time,3,3,111,391,0.07,20,near,1,3
2890,260,Rational Number = Number that can be written as a f*****,3,3,111,719,0.9,49,fraction,1,4
2895,524,Python Module file ends with .***** extension,0,0,,1191,0.79,91,py,1,5
2904,563,בזמן ההוא,0,0,,1082,0.02,80,at that time,1,9
2906,228,בסופו של דבר *****e,3,3,111,577,0.05,29,eventually,1,2
2910,544,will = used to talk about what is going to happen in the f*****,0,0,,1094,0.07,81,future,1,4
2913,307,<img src="path"> is Empty HTML Element,3,3,111,393,0.31,24,Yes,1,3
2916,233,Without happiness; we w***** not be able to share it,5,5,11111,316,1.0,30,will,1,3
2921,474,HTML Tag is empty element,3,3,111,240,0.62,21,No,1,5
2923,447,Doctype Tag is instruction to the b***** about what version of HTML the page is written in,1,1,1,283,0.52,21,browser,1,2
2926,527,Executing a module in interactive m***** enables printing the variables' values,2,2,11,31,0.79,13,mode,1,3
2928,560,אני יכול לעשות את זה,0,0,,1090,0.02,80,i can do it,1,2
2935,556,אני רוצה להיות טייס,0,0,,1091,0.02,80,i want to be a pilot,1,7
2976,554,כל כך *****s,1,0,0,69,0.07,34,דם,0,41
2984,361,Recommended HTML Style is uppercase,2,2,11,609,0.24,34,No,1,4
2988,331,If we add the number N to its opposite number we get *****,4,4,1111,620,0.69,41,zero,1,4
2992,290,Markup Language = tags that c***** the text,5,5,11111,338,0.14,19,characterize,1,4
2999,559,סוף סוף הגעתי הביתה,0,0,,1096,0.02,80,finally i got home,0,7
3056,495,The Interactive Mode automatically prints on the screen the r***** of the typed expression,1,1,1,184,0.71,19,result,1,10
3058,294,You can write and read HTML code in any text editor,3,3,111,336,0.14,18,Yes,1,3
3066,562,בזמן הזה,1,0,0,77,0.02,34,at this time,1,7
