tazak,qid,question,asked,answered,last_10,last_time,priority_val,grade,ans,is_true,elapsed
1368,575,בשבילי,0,0,,1318,0.07,81,for me,1,2
1375,339,Multiplication = The process of adding a number to i***** a particular number of times,4,4,1111,559,0.02,28,itself,1,6
1380,399,Tag Attribute value with double quotes should be enclosed in s***** quotes,4,4,1111,346,0.36,22,single,1,5
1384,396,Tag Attributes values should be enclosed in quotation marks (usually by d**** quotes),3,3,111,220,0.38,16,double,1,4
1389,566,ספר שלך,1,1,1,147,0.07,8,your book,1,6
1396,383,Tag Attributes values should be enclosed in ***** marks (usually by double quotes),4,4,1111,266,0.38,19,quotation,1,7
1400,260,Rational Number = Number that can be written as a f*****,4,4,1111,344,0.9,30,fraction,1,4
1403,272,N^2 usually pronounced as N *****,4,4,1111,263,0.86,26,squared,1,4
1445,487,שלי e*****,1,1,1,733,0.07,37,mine,1,42
1448,562,הפעם,3,2,011,162,0.07,19,this time,1,3
1450,415,כיכר *****s,2,2,11,478,0.05,24,square,1,2
1454,240,Children will s***** in what they love to do,12,11,11111111111,77,0.98,19,succeed,1,5
1460,482,על ידי,1,1,1,714,0.07,36,by,1,5
6706,256,Natual Numbers can be negative,6,6,111111,77,0.93,17,No,1,2
6710,231,If one of the family members is not happy; e***** none of them will be happy,7,7,1111111,68,1.0,18,eventually,1,4
6714,260,Rational Number = Number that can be written as a f*****,5,5,11111,9,0.9,13,fraction,1,4
6720,398,Tag Attribute value with double quotes should be e***** in single quotes,4,4,1111,330,0.36,21,enclosed,1,6
6722,485,היא,1,1,1,666,0.07,34,she,1,2
6725,297,All HTML Elements have Opening Tag,4,4,1111,1097,0.1,51,Yes,1,3
6734,191,ultimately = in the e*****,3,3,111,456,0.05,23,end,1,8
6739,369,Irrational Numbers cannot be w***** as a fraction,3,3,111,763,0.93,52,written,1,5
6744,503,In the Interactive Mode; a multiline statement terminates with a blank l*****,3,3,111,143,0.71,17,line,1,5
6749,548,תספר לי על עצמך,2,2,11,213,0.07,11,tell me about yourself,1,5
6752,375,Tag Attributes are located in the opening *****,4,4,1111,108,0.38,11,tag,1,3
6761,591,process = a series of actions taken in order to achieve a particular e*****,0,0,,1057,0.07,81,end,1,9
6765,427,ראשון,2,2,11,482,0.07,25,first,1,4
6773,254,Natural Numbers = positive i*****,4,4,1111,514,0.9,39,integers,1,8
6778,589,סוגריים (); סוגריים [],0,0,,1060,0.07,81,parentheses, brackets,1,6
6780,394,רוב *****mo,5,5,11111,484,0.07,25,most,1,2
6782,573,סתיו *****a,0,0,,1347,0.05,80,autumn,1,2
6867,384,Tag Attributes values should be enclosed in quotation ***** (usually by double quotes),5,5,11111,439,0.38,27,marks,1,85
6869,213,בתוך *i,5,5,11111,71,0.07,4,in,1,1
6871,219,לעשות,3,3,111,384,0.07,20,to do,1,2
6875,326,HTML Tags are embedded into each other to indicate the document's o********,6,6,111111,135,0.45,13,organization,1,4
6878,240,Children will s***** in what they love to do,13,12,11111111111,23,0.98,16,succeed,1,3
6888,538,Importing Module process e***** the module (once per session),1,1,1,452,0.79,34,executes,1,10
6891,279,Square Number can end with digit 4,5,5,11111,300,0.74,26,Yes,1,3
6896,594,אני זמין היום,0,0,,1070,0.07,81,i am available today,1,5
6898,193,סוגריים (),5,5,11111,248,0.07,13,parentheses,1,2
6902,520,Python Module is t***** file with python statements,3,3,111,40,0.76,13,text,1,4
6905,331,If we add the number N to its opposite number we get *****,5,5,11111,364,0.69,28,zero,1,3
6907,597,ארוך,0,0,,1074,0.07,81,long,1,2
6911,463,Heading Tag defines the hierarchy and the structure of the web page c*****,3,2,011,201,0.57,28,content,1,4
6914,262,Rational Numbers = {p/q : p and q are i*****; q is not zero},5,5,11111,661,0.9,46,integers,1,3
6917,512,לדעת,2,2,11,233,0.07,12,to know,1,3
6920,592,זה נגמר,0,0,,1078,0.07,81,it is over,1,3
6923,595,תהליך ארוך,0,0,,1079,0.07,81,long process,1,3
6926,290,Markup Language = tags that c***** the text,6,6,111111,370,0.14,20,characterize,1,4
6932,214,בתוך *i****,3,3,111,870,0.07,44,within,1,5
6946,547,את כל כך יפה,2,1,01,56,0.07,18,you are so beautiful,1,15
6950,347,Ten fingers on two hands is the possible origin of d***** system,3,3,111,320,0.69,26,decimal,1,4
6954,432,כותרת h*****e,2,2,11,574,0.05,29,headline,1,4
6958,538,Importing Module process e***** the module (once per session),2,2,11,17,0.79,12,executes,1,4
6969,450,Doctype Tag as indication for HTML5,1,1,1,901,0.55,53,<!DOCTYPE html>,1,11
6973,385,<p> = b**** level tag,3,3,111,503,0.26,29,block,1,4
6976,230,If one of the family members is not happy; eventually none of them will be h*****,7,7,1111111,476,1.0,38,happy,1,3
6979,227,חלוקה *****d,2,2,11,826,0.05,42,division,1,3
6981,282,Square Number can end with digit 7,6,6,111111,436,0.74,32,No,1,2
6982,280,Square Number can end with digit 5,5,5,11111,425,0.74,32,Yes,1,1
6984,322,HTML P***** Element have a Nested Element within it,4,4,1111,154,0.17,10,parent,1,2
6990,590,סוגריים; הורות,0,0,,1093,0.05,80,parentheses, parenthood,1,6
6993,207,זה *i**,5,5,11111,259,0.07,14,this,1,3
7004,407,לכבוש; לתפוס  to o*****,1,1,1,903,0.05,45,to occupy,1,11
7015,188,these = p***** form of this,5,5,11111,602,0.07,31,plural,1,11
7042,474,HTML Tag is empty element,5,5,11111,329,0.62,25,No,1,2
7045,328,Number Line is a s***** line that serves as abstraction for real numbers,5,5,11111,488,0.69,34,straight,1,3
7051,557,נהייתי אבא,1,1,1,430,0.07,22,i became a father,1,6
7058,567,הספר הזה שלך,1,1,1,233,0.07,12,this book is yours,1,7
7062,400,Tag Attribute value with double quotes should be enclosed in single q*****,6,6,111111,155,0.36,13,quotes,1,4
7066,544,will = used to talk about what is going to happen in the f*****,1,1,1,403,0.07,21,future,1,4
7070,409,Block Level occupies 100% of the a***** width,3,3,111,500,0.31,29,available,1,5
7074,506,to know = to have information in your m*****,2,2,11,387,0.07,20,mind,1,4
7079,329,Number Line is a straight line that serves as a***** for real numbers,7,5,0111101,478,0.69,42,abstraction,1,4
7081,259,Counting Numbers can be negative,5,5,11111,133,0.93,20,No,1,2
